ASIN,Date,Category,BSR,Last Known BSR
B079QY27NK,2022-07-05,Refrigerators,122.0,264.0
B079QY27NK,2022-07-06,Refrigerators,208.0,122.0
B079QY27NK,2022-07-07,Refrigerators,234.0,208.0
B079QY27NK,2022-07-08,Refrigerators,234.0,234.0
B079QY27NK,2022-07-09,Refrigerators,258.0,234.0
B079QY27NK,2022-07-10,Refrigerators,269.0,258.0
B079QY27NK,2022-07-11,Refrigerators,286.0,269.0
B079QY27NK,2022-07-13,Refrigerators,285.0,286.0
B079QY27NK,2022-07-14,Refrigerators,308.0,285.0
B079QY27NK,2022-07-15,Refrigerators,283.0,308.0
B079QY27NK,2022-07-16,Refrigerators,276.0,283.0
B079QY27NK,2022-07-17,Refrigerators,167.0,276.0
B079QY27NK,2022-07-18,Refrigerators,228.0,167.0
B079QY27NK,2022-07-19,Refrigerators,238.0,228.0
B079QY27NK,2022-07-20,Refrigerators,244.0,238.0
B079QY27NK,2022-07-21,Refrigerators,241.0,244.0
B079QY27NK,2022-07-22,Refrigerators,262.0,241.0
B079QY27NK,2022-07-23,Refrigerators,141.0,262.0
B079QY27NK,2022-07-24,Refrigerators,187.0,141.0
B079QY27NK,2022-07-25,Refrigerators,178.0,187.0
B079QY27NK,2022-07-26,Refrigerators,201.0,178.0
B079QY27NK,2022-07-27,Refrigerators,87.0,201.0
B079QY27NK,2022-07-28,Refrigerators,81.0,87.0
B079QY27NK,2022-07-29,Refrigerators,81.0,81.0
B079QY27NK,2022-07-30,Refrigerators,120.0,81.0
B079QY27NK,2022-07-31,Refrigerators,85.0,120.0
B079QY27NK,2022-08-01,Refrigerators,79.0,85.0
B079QY27NK,2022-08-02,Refrigerators,56.0,79.0
B079QY27NK,2022-08-04,Refrigerators,90.0,56.0
B079QY27NK,2022-08-05,Refrigerators,74.0,90.0
B079QY27NK,2022-08-06,Refrigerators,43.0,74.0
B079QY27NK,2022-08-07,Refrigerators,48.0,43.0
B079QY27NK,2022-08-08,Refrigerators,12.0,48.0
B08523BC7W,2022-07-01,Home & Kitchen,39171.0,
B08523BC7W,2022-07-02,Home & Kitchen,81275.0,39171.0
B08523BC7W,2022-07-03,Home & Kitchen,48678.0,81275.0
B08523BC7W,2022-07-04,Home & Kitchen,91635.0,48678.0
B08523BC7W,2022-07-05,Home & Kitchen,22406.0,91635.0
B08523BC7W,2022-07-06,Home & Kitchen,82885.0,22406.0
B08523BC7W,2022-07-07,Home & Kitchen,116285.0,82885.0
B08523BC7W,2022-07-08,Home & Kitchen,133279.0,116285.0
B08523BC7W,2022-07-09,Home & Kitchen,49238.0,133279.0
B08523BC7W,2022-07-10,Home & Kitchen,120270.0,49238.0
B08523BC7W,2022-07-11,Home & Kitchen,62104.0,120270.0
B08523BC7W,2022-07-13,Home & Kitchen,172492.0,62104.0
B08523BC7W,2022-07-14,Home & Kitchen,180766.0,172492.0
B08523BC7W,2022-07-15,Home & Kitchen,185350.0,180766.0
B08523BC7W,2022-07-16,Home & Kitchen,35499.0,185350.0
B08523BC7W,2022-07-17,Home & Kitchen,33060.0,35499.0
B08523BC7W,2022-07-18,Home & Kitchen,127742.0,33060.0
B08523BC7W,2022-07-19,Home & Kitchen,151672.0,127742.0
B08523BC7W,2022-07-20,Home & Kitchen,168735.0,151672.0
B08523BC7W,2022-07-21,Home & Kitchen,177825.0,168735.0
B08523BC7W,2022-07-22,Home & Kitchen,58346.0,177825.0
B08523BC7W,2022-07-23,Home & Kitchen,119244.0,58346.0
B08523BC7W,2022-07-24,Home & Kitchen,165787.0,119244.0
B08523BC7W,2022-07-25,Home & Kitchen,192996.0,165787.0
B08523BC7W,2022-07-26,Home & Kitchen,62809.0,192996.0
B08523BC7W,2022-07-27,Home & Kitchen,123489.0,62809.0
B08523BC7W,2022-07-28,Home & Kitchen,86028.0,123489.0
B08523BC7W,2022-07-29,Home & Kitchen,64630.0,86028.0
B08523BC7W,2022-07-30,Home & Kitchen,112471.0,64630.0
B08523BC7W,2022-07-31,Home & Kitchen,39141.0,112471.0
B08523BC7W,2022-08-01,Home & Kitchen,64963.0,39141.0
