Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Tooth gel,-1,B071D9RYQM,Colgate Total Advanced Health Cavity Protection Toothpaste - 120g,Colgate,102.00,120.00,Fulfilled,,False
Tooth gel,-1,B01F3E7KOG,"Sensodyne Toothpaste Whitening, Sensitive tooth paste to restore natural whiteness, 70 gm",Sensodyne,134.00,135.00,Fulfilled,,False
Tooth gel,-1,B079GXSW6S,"Colgate Active Salt Toothpaste, Daily Germ Protection, Pack of 200g, Colgate Toothpaste with Salt and Mint ,Healthy Gums & Teeth, Toothpaste that Fights Germs & Eliminates Bad Breath",Colgate,103.99,115.00,NA,,False
Tooth gel,-1,B00I6F50PQ,"Colgate Active Salt Toothpaste, Daily Germ Protection, Pack of 200g + 100g, Colgate Toothpaste with Salt and Mint, Healthy Gums & Teeth, Toothpaste that Fights Germs & Eliminates Bad Breath",Colgate,114.00,164.00,Fulfilled,,False
Tooth gel,-1,B00I6F64T2,"Colgate Visible White Teeth Whitening Toothpaste, Pack of 200g ​ (100g X 2), with Whitening Accelerators for Tobacco Stain Removal & Teeth Whitening, Colgate Toothpaste with Minty Flavor for Everyday Fresh Breath",Colgate,196.00,250.00,Fulfilled,,False
Tooth gel,-1,B005F1RM3C,Dabur Red Ayurvedic Paste - 200 Gm,Dabur,95.00,97.00,Fulfilled,,False
Tooth gel,-1,B01MSL83O4,Himalaya Sparkling White Toothpaste | For Whiter & Stronger Teeth | No Chemical Bleach | With Papaya & Pineapple Enzymes | 150g,Himalaya,80.00,95.00,Fulfilled,,False
Tooth gel,-1,B00DRDZP4I,Colgate Toothpaste Maxfresh Peppermint Ice - 80 g (Blue Gel),Colgate,61.00,62.00,NA,,False
Tooth gel,-1,B089ZM3LFT,Dabur Herb'l Clove - Cavity Protection Toothpaste | No added fluoride & parabens - 200 g,Dabur,85.00,95.00,Fulfilled,,False
Tooth gel,-1,B01MQI6YLE,"Himalaya Complete Care Toothpaste | For Healthy Gums & Strong Teeth | With Neem, Miswak & Triphala | 150g",Himalaya,75.00,85.00,Fulfilled,,False
