ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
2638478,2022-09-16,72.0,72.0,331.0,340.0,0.0,1.0
2638478,2022-09-17,72.0,72.0,335.0,331.0,0.0,1.0
2638478,2022-09-18,72.0,72.0,331.0,335.0,0.0,1.0
2638478,2022-09-20,72.0,72.0,328.0,331.0,0.0,1.0
2638478,2022-09-21,72.0,72.0,325.0,328.0,0.0,1.0
2638478,2022-09-22,72.0,72.0,327.0,325.0,0.0,1.0
2638478,2022-09-23,72.0,72.0,317.0,327.0,0.0,1.0
1482406,2022-09-15,798.0,,374.0,,0.0,1.0
1482406,2022-09-16,798.0,798.0,376.0,374.0,0.0,1.0
1482406,2022-09-17,798.0,798.0,388.0,376.0,0.0,1.0
1482406,2022-09-18,798.0,798.0,385.0,388.0,0.0,1.0
1482406,2022-09-20,798.0,798.0,389.0,385.0,0.0,1.0
1482406,2022-09-21,798.0,798.0,386.0,389.0,0.0,1.0
1482406,2022-09-22,651.0,798.0,397.0,386.0,0.0,1.0
1482406,2022-09-23,651.0,651.0,387.0,397.0,0.0,1.0
5504819,2022-09-15,2340.0,,82.0,,0.0,1.0
5504819,2022-09-16,2340.0,2340.0,81.0,82.0,0.0,1.0
5504819,2022-09-17,2340.0,2340.0,81.0,81.0,0.0,1.0
5504819,2022-09-18,2340.0,2340.0,79.0,81.0,0.0,1.0
5504819,2022-09-20,2340.0,2340.0,79.0,79.0,0.0,1.0
5504819,2022-09-21,2340.0,2340.0,80.0,79.0,0.0,1.0
5504819,2022-09-22,2340.0,2340.0,78.0,80.0,0.0,1.0
5504819,2022-09-23,2340.0,2340.0,75.0,78.0,0.0,1.0
3608269,2022-09-15,695.0,,116.0,,0.0,1.0
3608269,2022-09-16,695.0,695.0,115.0,116.0,0.0,1.0
3608269,2022-09-17,695.0,695.0,116.0,115.0,0.0,1.0
3608269,2022-09-18,695.0,695.0,113.0,116.0,0.0,1.0
3608269,2022-09-20,695.0,695.0,114.0,113.0,0.0,1.0
3608269,2022-09-21,695.0,695.0,114.0,114.0,0.0,1.0
3608269,2022-09-22,695.0,695.0,115.0,114.0,0.0,1.0
3608269,2022-09-23,695.0,695.0,109.0,115.0,0.0,1.0
1328947,2022-09-15,2808.0,,139.0,,0.0,1.0
1328947,2022-09-16,2808.0,2808.0,140.0,139.0,0.0,1.0
1328947,2022-09-17,2808.0,2808.0,138.0,140.0,0.0,1.0
1328947,2022-09-18,2808.0,2808.0,135.0,138.0,0.0,1.0
1328947,2022-09-20,2808.0,2808.0,134.0,135.0,0.0,1.0
1328947,2022-09-21,2808.0,2808.0,134.0,134.0,0.0,1.0
1328947,2022-09-22,2808.0,2808.0,132.0,134.0,0.0,1.0
1328947,2022-09-23,2808.0,2808.0,121.0,132.0,0.0,1.0
3798201,2022-09-15,2381.0,,142.0,,0.0,1.0
3798201,2022-09-16,2381.0,2381.0,139.0,142.0,0.0,1.0
3798201,2022-09-17,2381.0,2381.0,141.0,139.0,0.0,1.0
3798201,2022-09-18,2381.0,2381.0,136.0,141.0,0.0,1.0
3798201,2022-09-20,2381.0,2381.0,138.0,136.0,0.0,1.0
3798201,2022-09-21,2381.0,2381.0,136.0,138.0,0.0,1.0
3798201,2022-09-22,2381.0,2381.0,137.0,136.0,0.0,1.0
3798201,2022-09-23,2381.0,2381.0,132.0,137.0,0.0,1.0
72158,2022-09-15,1919.0,,164.0,,0.0,1.0
72158,2022-09-16,1919.0,1919.0,162.0,164.0,0.0,1.0
72158,2022-09-17,1919.0,1919.0,161.0,162.0,0.0,1.0
72158,2022-09-18,1919.0,1919.0,160.0,161.0,0.0,1.0
72158,2022-09-20,1919.0,1919.0,157.0,160.0,0.0,1.0
72158,2022-09-21,1919.0,1919.0,159.0,157.0,0.0,1.0
72158,2022-09-22,1919.0,1919.0,162.0,159.0,0.0,1.0
72158,2022-09-23,1919.0,1919.0,154.0,162.0,0.0,1.0
6788978,2022-09-15,1958.0,,699.0,,0.0,1.0
6788978,2022-09-16,1958.0,1958.0,654.0,699.0,0.0,1.0
6788978,2022-09-17,1958.0,1958.0,646.0,654.0,0.0,1.0
6788978,2022-09-18,1958.0,1958.0,625.0,646.0,0.0,1.0
6788978,2022-09-20,1958.0,1958.0,618.0,625.0,0.0,1.0
6788978,2022-09-21,1958.0,1958.0,598.0,618.0,0.0,1.0
6788978,2022-09-22,1958.0,1958.0,602.0,598.0,0.0,1.0
6788978,2022-09-23,1958.0,1958.0,565.0,602.0,0.0,1.0
5342883,2022-09-15,1200.0,,1.0,,0.0,1.0
5342883,2022-09-16,1200.0,1200.0,1.0,1.0,0.0,1.0
5342883,2022-09-17,1200.0,1200.0,1.0,1.0,0.0,1.0
5342883,2022-09-18,1200.0,1200.0,1.0,1.0,0.0,1.0
5342883,2022-09-20,1200.0,1200.0,1.0,1.0,0.0,1.0
5342883,2022-09-21,1200.0,1200.0,1.0,1.0,0.0,1.0
5342883,2022-09-22,1200.0,1200.0,74.0,1.0,0.0,1.0
5342883,2022-09-23,1200.0,1200.0,69.0,74.0,0.0,1.0
18402,2022-09-15,695.0,,10.0,,0.0,1.0
18402,2022-09-16,695.0,695.0,11.0,10.0,0.0,1.0
18402,2022-09-17,695.0,695.0,11.0,11.0,0.0,1.0
18402,2022-09-18,695.0,695.0,11.0,11.0,0.0,1.0
18402,2022-09-20,695.0,695.0,9.0,11.0,0.0,1.0
18402,2022-09-21,695.0,695.0,10.0,9.0,0.0,1.0
18402,2022-09-22,695.0,695.0,1.0,10.0,0.0,1.0
18402,2022-09-23,695.0,695.0,1.0,1.0,0.0,1.0
10500,2022-09-15,595.0,,12.0,,0.0,1.0
10500,2022-09-16,610.0,595.0,13.0,12.0,0.0,1.0
10500,2022-09-17,610.0,610.0,13.0,13.0,0.0,1.0
10500,2022-09-18,610.0,610.0,13.0,13.0,0.0,1.0
