ASIN,url,Flipkart_URL
B08RBN7CYS,https://www.amazon.in/dp/B08RBN7CYS,https://www.flipkart.com/nova-professional-cordless-nht-1068-hair-clipper-runtime-240-min-trimmer-men/p/itm4c315e3ecad8c?pid=TMRFZQXBZGE2MRFW&lid=LSTTMRFZQXBZGE2MRFWXPCCN1&marketplace=FLIPKART&q=Nova+NHT+1068&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=af772eab-0e06-45f6-900e-c8cee5c82049.TMRFZQXBZGE2MRFW.SEARCH&ppt=sp&ppn=sp&ssid=6gplk869ww0000001642679412608&qH=adff399acd95f95c
B08BXG8RZJ,https://www.amazon.in/dp/B08BXG8RZJ,
B08RBPW7CX,https://www.amazon.in/dp/B08RBPW7CX,
B084XK36CJ,https://www.amazon.in/dp/B084XK36CJ,
B084XJTRVG,https://www.amazon.in/dp/B084XJTRVG,
B084XJX1RY,https://www.amazon.in/dp/B084XJX1RY,
B084XJX1QW,https://www.amazon.in/dp/B084XJX1QW,
B078K5CBX7,https://www.amazon.in/dp/B078K5CBX7,https://www.flipkart.com/nova-ng-1151-100-waterproof-runtime-60-mins-trimmer-men/p/itm9452eb74418ed?pid=SHVEYBDGJV7RAXZQ&lid=LSTSHVEYBDGJV7RAXZQIZNRPU&marketplace=FLIPKART&q=Nova+NG+1151&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=9333d3ef-c77b-4736-a60c-739d7cbf439e.SHVEYBDGJV7RAXZQ.SEARCH&ppt=sp&ppn=sp&ssid=1ypghnkw680000001642679682409&qH=b93cceb160d5010a
B07VJGTGL7,https://www.amazon.in/dp/B07VJGTGL7,https://www.flipkart.com/nova-supergroom-ng-1149-usb-runtime-45-min-trimmer-men/p/itme50d09f60a355?pid=TMRFJ4A5VG72SJFN&lid=LSTTMRFJ4A5VG72SJFNHWW6CH&marketplace=FLIPKART&q=NOVA+NG+1149&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=1eba3c06-e085-4c2b-99d9-e134a7709917.TMRFJ4A5VG72SJFN.SEARCH&ppt=sp&ppn=sp&ssid=8sx42my7o00000001642679711498&qH=7b40c5f3608e41a0
B09375WW7R,https://www.amazon.in/dp/B09375WW7R,https://www.flipkart.com/nova-professional-rechargeable-cordless-nht-1083-hair-clipper-runtime-120-min-trimmer-men/p/itm78b95c7d5e81a?pid=TMRFUFYFE7TZRGTU&lid=LSTTMRFUFYFE7TZRGTURHLEB0&marketplace=FLIPKART&q=NOVA+NHT+1083&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=982686e1-8463-47e0-8e59-319e5255d9b9.TMRFUFYFE7TZRGTU.SEARCH&ppt=sp&ppn=sp&ssid=fx077y8pc00000001642679741909&qH=e34aaebfa96bc05d
B084XK2NHG,https://www.amazon.in/dp/B084XK2NHG,
B084XJTKQD,https://www.amazon.in/dp/B084XJTKQD,
B08SX6H41Z,https://www.amazon.in/dp/B08SX6H41Z,https://www.flipkart.com/nova-supergroom-ng-1148-usb-runtime-45-min-trimmer-men/p/itmcb7a1b8013793?pid=TMRFS7VPKGTYYCXC&lid=LSTTMRFS7VPKGTYYCXC4TNYGQ&marketplace=FLIPKART&q=Nova+NG+1148+SuperGroom+Multikit%3A&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=d7402df2-72ae-46a9-9941-87c66151eee4.TMRFS7VPKGTYYCXC.SEARCH&ppt=sp&ppn=sp&ssid=76laeo6r3k0000001642679815139&qH=405d9bd85260e9c0
B08BXFZ4M7,https://www.amazon.in/dp/B08BXFZ4M7,https://www.flipkart.com/nova-professional-rechargeable-cordless-nht-1083-hair-clipper-runtime-120-min-trimmer-men/p/itm9e9d13e02b137?pid=TMRFNHCHCXARGRZK&lid=LSTTMRFNHCHCXARGRZKW9CZBZ&marketplace=FLIPKART&q=Nova+NHT+1083+Professional+Rechargeable+%26+Cordless%3A&store=zlw%2F79s%2Fby3&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=34c00bf2-67be-4918-91b3-f512e26bed92.TMRFNHCHCXARGRZK.SEARCH&ppt=sp&ppn=sp&ssid=c7vlsbsqj40000001642679849038&qH=81dcf357f6b29dae
B01NBDSYIX,https://www.amazon.in/dp/B01NBDSYIX,https://www.flipkart.com/nova-ng-1150-runtime-60-mins-trimmer-men/p/itmaf49559a3c1e4?pid=SHVENANPZCMNBN2A&lid=LSTSHVENANPZCMNBN2AQLKSFX&marketplace=FLIPKART&q=Nova+NG+1150+&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=3b566342-4552-44c9-bf90-2fdf20fba024.SHVENANPZCMNBN2A.SEARCH&ppt=sp&ppn=sp&ssid=u6lsvv1ecg0000001642679886727&qH=8ad83e6ae8b7a5a0
B097RRMTKS,https://www.amazon.in/dp/B097RRMTKS,
B084XK2994,https://www.amazon.in/dp/B084XK2994,
B085MN1V6P,https://www.amazon.in/dp/B085MN1V6P,
B098L5F4LV,https://www.amazon.in/dp/B098L5F4LV,https://www.flipkart.com/vega-go-pro-2100-hair-dryer/p/itmbd989d28365b4?pid=HDRG5Y4EJPYURKHA&lid=LSTHDRG5Y4EJPYURKHAT98SNL&marketplace=FLIPKART&q=VEGA+Go-Pro+2100&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=c0b0b33b-28b4-4967-9e92-3303620a98dc.HDRG5Y4EJPYURKHA.SEARCH&ppt=sp&ppn=sp&ssid=3a1dopx60w0000001642680016189&qH=f094adc0e3b3d017
