Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Hair growth,-1,B09SHWBTS4,"Amway SATINIQUE Glossy Repair Conditioner for Damaged, color-treated hair",Amway,M.R.P.:,460.00,Fulfilled,,False
Hair growth,-1,B09SKJTWJ1,"ShatPratishat - Pure Castor Oil 200 ML | Cold-Pressed , Virgin Grade Organic Oil | Natural Nourishment For Hair Growth, Face, Skin, Nails, Eyelashes & Eyebrows | No Artificial Colour Or Fragrance",Shat Pratishat,M.R.P.:,350.00,Fulfilled,,False
Hair growth,-1,B08R73SCHX,"Dove Intense Damage Repair Hair Mask for Dry & Rough Hair, 300ml",Dove,M.R.P.:,525.00,Fulfilled,,False
Hair growth,-1,B004X358TS,"Biotique Watercress Nourishing Conditioner For Dry & Damaged Hair, 120ml",Biotique,103.00,159.00,Fulfilled,,False
Hair growth,-1,B0974VDWWB,"Cosmetofood Organic Mini Facial Kit with Avocado Extract for Women and Men | 7 Easy Steps | Prevents Skin Dryness, Anti Ageing and Wrinkles | Ideal for All Skin Type | Paraben, Sulphate & Chemical Free, (Buy 3 Get 1 Facial Kit Free)",,M.R.P.:,900.00,NA,,False
Hair growth,-1,B07H4K6CJ3,"The Man Company De Tan Charcoal Bathing Soap Bars (Combo Pack of 4) with Chaar-Cool | Removes Blackheads, Treats Acne | Deep Cleanses Skin, Anti Pollution | Prevents Dryness & Tan Removal - (125gm*4)",The Man Company,M.R.P.:,1000.00,Fulfilled,,False
Hair growth,-1,B00791FDC8,"Himalaya Dryness Defense Protein Shampoo, 200ml",Himalaya,M.R.P.:,130.00,Fulfilled,,False
Hair growth,-1,B07H9X7WT9,"Dove Anti Dandruff Solutions Shampoo 340 ml, Prevents Dandruff & Dry Scalp, Mild Daily Shampoo for Smooth & Frizz Free Hair - For Men & Women",Dove,M.R.P.:,325.00,Fulfilled,,False
Hair growth,-1,B085WJY6NH,"Dove Anti Dandruff Solutions Shampoo 650 ml, Prevents Dandruff & Dry Scalp, Mild Daily Shampoo for Smooth & Frizz Free Hair - For Men & Women",Dove,516.36,699.00,Fulfilled,,False
Hair growth,-1,B006G84YYS,Himalaya Damage Repair Protein Conditioner | For Healthy & Silky Smooth Hair |Repairs Dry & Damaged Hair | With Bean Sprouts & Yarrow | For Women & Men | 200ml,Himalaya,132.00,165.00,Fulfilled,,False
Hair growth,-1,B09YQKSPXS,"ShatPratishat Liquid Powder - Lavender - Prevents Odor, itch, irritation | Anti Chaffing, Anti Perspirant, Anti Rashes | Talcum Free Lotion | 200 ML",Shat Pratishat,M.R.P.:,390.00,Fulfilled,,False
Hair growth,-1,B07GRWLF3V,"Floher Jasmine Daily Anti Ageing Face Day & Night Cream For Women | Hydrating & Brightening | Removes Dryness, Dullness, Wrinkles and Age Spots | Natural, Organic, Paraben Free",Floher,400.00,400.00,Fulfilled,,False
