ASIN,Category,Latest BSR,Last Day BSR
B09KBVJ51Y,Home & Kitchen,784265.0,763862.0
B09KBVJ51Y,"Water Coolers, Filters & Cartridges",1859.0,1816.0
B00WQTY5MC,Home & Kitchen,236078.0,221221.0
B00WQTY5MC,"Water Coolers, Filters & Cartridges",673.0,626.0
B07YJMVGF3,Home & Kitchen,19119.0,32030.0
B07YJMVGF3,Water Purifier Accessories,147.0,263.0
B09KBVNTQD,Home & Kitchen,185564.0,160668.0
B09KBVNTQD,"Water Coolers, Filters & Cartridges",537.0,483.0
B014BJP62C,Home & Kitchen,24091.0,29633.0
B014BJP62C,Water Purifier Accessories,199.0,251.0
B00O1R3618,Home & Kitchen,72242.0,140865.0
B00O1R3618,"Water Coolers, Filters & Cartridges",235.0,442.0
B0095S978O,Home & Kitchen,12322.0,13424.0
B0095S978O,"Water Coolers, Filters & Cartridges",59.0,58.0
B08XXLDTSJ,Home & Kitchen,81672.0,121801.0
B08XXLDTSJ,"Water Coolers, Filters & Cartridges",299.0,420.0
B07SFZ21BW,Home & Kitchen,49264.0,49718.0
B07SFZ21BW,"Water Coolers, Filters & Cartridges",172.0,172.0
B09JLZFHV8,Home & Kitchen,40201.0,89411.0
B09JLZFHV8,"Water Coolers, Filters & Cartridges",144.0,294.0
B08X4TGTTP,Home & Kitchen,41693.0,77618.0
B08X4TGTTP,"Water Coolers, Filters & Cartridges",176.0,288.0
B09HV273KS,Home & Kitchen,52861.0,24253.0
B09HV273KS,Water Purifier Accessories,536.0,232.0
B09P57DWZ2,Home & Kitchen,31795.0,133492.0
B09P57DWZ2,Water Purifier Accessories,255.0,1230.0
B09KBZ81BL,Home & Kitchen,72804.0,185724.0
B09KBZ81BL,"Water Coolers, Filters & Cartridges",236.0,554.0
B096NVMQS6,Home & Kitchen,1316.0,1174.0
B096NVMQS6,"Water Coolers, Filters & Cartridges",10.0,10.0
B07F6CKMHJ,Home & Kitchen,19503.0,22524.0
B07F6CKMHJ,"Water Coolers, Filters & Cartridges",98.0,110.0
B07CLG4MZW,Home & Kitchen,72985.0,112754.0
B07CLG4MZW,"Water Coolers, Filters & Cartridges",236.0,359.0
B075LLWFPN,Home & Kitchen,136921.0,91894.0
B075LLWFPN,"Water Coolers, Filters & Cartridges",455.0,328.0
B077VPKJ7Q,Home & Kitchen,82833.0,68194.0
B077VPKJ7Q,"Water Coolers, Filters & Cartridges",258.0,242.0
B0073QJ3HU,Home & Kitchen,111819.0,39253.0
B0073QJ3HU,"Water Coolers, Filters & Cartridges",342.0,148.0
B09P52VBJ5,Home & Kitchen,149389.0,146403.0
B09P52VBJ5,Water Purifier Accessories,1354.0,1336.0
B08KTLFX19,Home & Kitchen,48494.0,44532.0
B08KTLFX19,"Water Coolers, Filters & Cartridges",194.0,186.0
B07F65LSKQ,Home & Kitchen,448031.0,447763.0
B07F65LSKQ,"Water Coolers, Filters & Cartridges",1167.0,1173.0
B009D9MQRE,Home & Kitchen,207629.0,75976.0
B009D9MQRE,"Water Coolers, Filters & Cartridges",596.0,267.0
B085M4RPJK,Home & Kitchen,41037.0,17510.0
B085M4RPJK,Water Purifier Accessories,417.0,161.0
B00B3VFJY2,Home & Kitchen,1048.0,1096.0
B00B3VFJY2,Water Purifier Accessories,6.0,6.0
B097TWNFRT,Home & Kitchen,118999.0,101726.0
B097TWNFRT,"Water Coolers, Filters & Cartridges",396.0,357.0
B08K1M29G8,Home & Kitchen,154462.0,136559.0
B08K1M29G8,"Water Coolers, Filters & Cartridges",513.0,474.0
B09KNNVPKQ,Home & Kitchen,40514.0,32785.0
B09KNNVPKQ,Water Purifier Accessories,344.0,241.0
B00GX91YA2,Home & Kitchen,19729.0,11238.0
B00GX91YA2,"Water Coolers, Filters & Cartridges",82.0,52.0
B0967Y92PY,Home & Kitchen,142017.0,333962.0
B0967Y92PY,"Water Coolers, Filters & Cartridges",449.0,966.0
B08G5RHSB3,Home & Kitchen,5243.0,12646.0
B08G5RHSB3,"Water Coolers, Filters & Cartridges",36.0,67.0
B0762HXMTF,Home & Kitchen,3087.0,3070.0
B0762HXMTF,Water Purifier Accessories,13.0,16.0
B08J8FS7LZ,Home & Kitchen,90651.0,92816.0
B08J8FS7LZ,"Water Coolers, Filters & Cartridges",319.0,328.0
B00H3GWW32,Home & Kitchen,144.0,133.0
B00H3GWW32,Water Purifier Accessories,1.0,1.0
B008LN6156,Home & Kitchen,4652.0,4841.0
B008LN6156,"Water Coolers, Filters & Cartridges",31.0,28.0
B083G2Z15R,Home & Kitchen,5646.0,5920.0
B083G2Z15R,Water Purifier Accessories,44.0,40.0
B00S2OSKOE,Home & Kitchen,3074.0,2725.0
B00S2OSKOE,Water Cartridges,6.0,7.0
B00S2OSKOE,Water Purifier Accessories,12.0,12.0
B074FRSGY9,Home & Kitchen,38582.0,19916.0
B074FRSGY9,"Water Coolers, Filters & Cartridges",140.0,84.0
B00E9G8KOY,Home & Kitchen,271.0,293.0
B00E9G8KOY,Water Purifier Accessories,2.0,2.0
B09CGQ6FCK,Home & Kitchen,1057.0,1189.0
B09CGQ6FCK,"Water Coolers, Filters & Cartridges",9.0,9.0
B09MVPMWCF,Home & Kitchen,4801.0,3144.0
B09MVPMWCF,"Water Coolers, Filters & Cartridges",26.0,21.0
B07WYX6P2V,Home & Kitchen,5332.0,9918.0
B07WYX6P2V,"Water Coolers, Filters & Cartridges",32.0,47.0
B00S56B0JG,Home & Kitchen,3144.0,3837.0
B00S56B0JG,Water Purifier Accessories,15.0,19.0
B08CSG8TC3,Home & Kitchen,7632.0,8456.0
B08CSG8TC3,"Water Coolers, Filters & Cartridges",46.0,53.0
B07SLVBKWP,Home & Kitchen,136069.0,126988.0
B07SLVBKWP,"Water Coolers, Filters & Cartridges",465.0,446.0
B01JLRXIQK,Home & Kitchen,1286.0,1050.0
B01JLRXIQK,"Water Coolers, Filters & Cartridges",10.0,7.0
B0958Q3K68,Home & Kitchen,5494.0,2931.0
B0958Q3K68,"Water Coolers, Filters & Cartridges",33.0,21.0
B09JM2SGSX,Home & Kitchen,7456.0,8206.0
B09JM2SGSX,"Water Coolers, Filters & Cartridges",46.0,50.0
B08J8H8G74,Home & Kitchen,17548.0,18026.0
B08J8H8G74,"Water Coolers, Filters & Cartridges",77.0,77.0
B01HXUJB2W,Home & Kitchen,2308.0,3712.0
B01HXUJB2W,"Water Coolers, Filters & Cartridges",18.0,25.0
B009DA69KS,Home & Kitchen,5085.0,5271.0
B009DA69KS,"Water Coolers, Filters & Cartridges",29.0,36.0
B08BPLRWNS,Home & Kitchen,833.0,844.0
B08BPLRWNS,"Water Coolers, Filters & Cartridges",5.0,6.0
B0095S9JU0,Home & Kitchen,5826.0,4400.0
B0095S9JU0,"Water Coolers, Filters & Cartridges",35.0,25.0
B009DA69W6,Home & Kitchen,433.0,480.0
B009DA69W6,"Water Coolers, Filters & Cartridges",3.0,2.0
B07YC8JHMB,Home & Kitchen,236.0,257.0
B07YC8JHMB,"Water Coolers, Filters & Cartridges",1.0,1.0
B0095PD2OC,Home & Kitchen,13844.0,11518.0
B0095PD2OC,"Water Coolers, Filters & Cartridges",65.0,56.0
B0085KK9OY,Home & Kitchen,1095.0,1300.0
B0085KK9OY,"Water Coolers, Filters & Cartridges",10.0,10.0
B08FYVXWYB,Home & Kitchen,5243.0,12646.0
B08FYVXWYB,"Water Coolers, Filters & Cartridges",36.0,67.0
B0073QKROI,Home & Kitchen,11087.0,15876.0
B0073QKROI,"Water Coolers, Filters & Cartridges",56.0,70.0
B07SQX4GHH,Home & Kitchen,1114.0,1677.0
B07SQX4GHH,"Water Coolers, Filters & Cartridges",11.0,12.0
B08HWXFRKK,Home & Kitchen,422.0,620.0
B08HWXFRKK,"Water Coolers, Filters & Cartridges",2.0,5.0
B08KHPDG3N,Home & Kitchen,1316.0,1174.0
B08KHPDG3N,"Water Coolers, Filters & Cartridges",10.0,10.0
B09HV265CM,Home & Kitchen,228070.0,202785.0
B09HV265CM,Water Cartridges,228.0,208.0
B07DD94CFG,Home & Kitchen,1076642.0,1076048.0
B07DD94CFG,Water Cartridges,821.0,820.0
B076KL7K78,Home & Kitchen,1069591.0,1069044.0
B076KL7K78,"Water Coolers, Filters & Cartridges",2460.0,2460.0
B09HV1XTXX,Home & Kitchen,1680200.0,1676504.0
B09HV1XTXX,Water Cartridges,1041.0,1039.0
B08PBRWR7Y,Home & Kitchen,1498092.0,1496334.0
B08PBRWR7Y,HEPA Air Purifiers,480.0,482.0
