ASIN,Date,Category,BSR,Last Known BSR
B09SGNCGFK,2022-07-14,Home & Kitchen,10113.0,6486.0
B09SGNCGFK,2022-07-15,Home & Kitchen,9489.0,10113.0
B09SGNCGFK,2022-07-16,Home & Kitchen,7212.0,9489.0
B09SGNCGFK,2022-07-17,Home & Kitchen,6875.0,7212.0
B09SGNCGFK,2022-07-18,Home & Kitchen,6214.0,6875.0
B09SGNCGFK,2022-07-19,Home & Kitchen,7055.0,6214.0
B09SGNCGFK,2022-07-20,Home & Kitchen,8921.0,7055.0
B09SGNCGFK,2022-07-21,Home & Kitchen,11321.0,8921.0
B09SGNCGFK,2022-07-22,Home & Kitchen,10241.0,11321.0
B09SGNCGFK,2022-07-23,Home & Kitchen,4381.0,10241.0
B09SGNCGFK,2022-07-24,Home & Kitchen,2414.0,4381.0
B09SGNCGFK,2022-07-25,Home & Kitchen,3123.0,2414.0
B09SGNCGFK,2022-07-26,Home & Kitchen,5656.0,3123.0
B09SGNCGFK,2022-07-27,Home & Kitchen,8165.0,5656.0
B09SGNCGFK,2022-07-28,Home & Kitchen,8331.0,8165.0
B09SGNCGFK,2022-07-29,Home & Kitchen,12312.0,8331.0
B09SGNCGFK,2022-07-30,Home & Kitchen,9107.0,12312.0
B09SGNCGFK,2022-07-31,Home & Kitchen,9568.0,9107.0
B09SGNCGFK,2022-08-01,Home & Kitchen,18233.0,9568.0
B09SGNCGFK,2022-08-02,Home & Kitchen,25013.0,18233.0
B09SGNCGFK,2022-08-03,Home & Kitchen,12817.0,25013.0
B09SGNCGFK,2022-08-04,Home & Kitchen,8362.0,12817.0
B09SGNCGFK,2022-07-01,Air Conditioners,32.0,
B09SGNCGFK,2022-07-02,Air Conditioners,32.0,32.0
B09SGNCGFK,2022-07-03,Air Conditioners,44.0,32.0
B09SGNCGFK,2022-07-04,Air Conditioners,28.0,44.0
B09SGNCGFK,2022-07-05,Air Conditioners,42.0,28.0
B09SGNCGFK,2022-07-06,Air Conditioners,24.0,42.0
B09SGNCGFK,2022-07-07,Air Conditioners,29.0,24.0
B09SGNCGFK,2022-07-08,Air Conditioners,26.0,29.0
B09SGNCGFK,2022-07-09,Air Conditioners,18.0,26.0
B09SGNCGFK,2022-07-10,Air Conditioners,19.0,18.0
B09SGNCGFK,2022-07-11,Air Conditioners,14.0,19.0
B09SGNCGFK,2022-07-13,Air Conditioners,21.0,14.0
B09SGNCGFK,2022-07-14,Air Conditioners,26.0,21.0
B09SGNCGFK,2022-07-15,Air Conditioners,29.0,26.0
B09SGNCGFK,2022-07-16,Air Conditioners,21.0,29.0
B09SGNCGFK,2022-07-17,Air Conditioners,20.0,21.0
B09SGNCGFK,2022-07-18,Air Conditioners,18.0,20.0
B09SGNCGFK,2022-07-19,Air Conditioners,22.0,18.0
B09SGNCGFK,2022-07-20,Air Conditioners,31.0,22.0
B09SGNCGFK,2022-07-21,Air Conditioners,30.0,31.0
B09SGNCGFK,2022-07-22,Air Conditioners,25.0,30.0
B09SGNCGFK,2022-07-23,Air Conditioners,18.0,25.0
B09SGNCGFK,2022-07-24,Air Conditioners,9.0,18.0
B09SGNCGFK,2022-07-25,Air Conditioners,13.0,9.0
B09SGNCGFK,2022-07-26,Air Conditioners,17.0,13.0
B09SGNCGFK,2022-07-27,Air Conditioners,20.0,17.0
B09SGNCGFK,2022-07-28,Air Conditioners,17.0,20.0
B09SGNCGFK,2022-07-29,Air Conditioners,25.0,17.0
B09SGNCGFK,2022-07-30,Air Conditioners,18.0,25.0
B09SGNCGFK,2022-07-31,Air Conditioners,18.0,18.0
B09SGNCGFK,2022-08-01,Air Conditioners,27.0,18.0
B09SGNCGFK,2022-08-02,Air Conditioners,36.0,27.0
B09SGNCGFK,2022-08-03,Air Conditioners,22.0,36.0
B09SGNCGFK,2022-08-04,Air Conditioners,16.0,22.0
B09SGNCGFK,2022-07-01,Large Appliances,329.0,
B09SGNCGFK,2022-07-02,Large Appliances,357.0,329.0
B09SGNCGFK,2022-07-03,Large Appliances,498.0,357.0
B09SGNCGFK,2022-07-04,Large Appliances,361.0,498.0
B09SGNCGFK,2022-07-05,Large Appliances,433.0,361.0
B09SGNCGFK,2022-07-06,Large Appliances,214.0,433.0
B09SGNCGFK,2022-07-07,Large Appliances,271.0,214.0
B09SGNCGFK,2022-07-08,Large Appliances,208.0,271.0
B09SGNCGFK,2022-07-09,Large Appliances,140.0,208.0
B09SGNCGFK,2022-07-10,Large Appliances,187.0,140.0
B09SGNCGFK,2022-07-11,Large Appliances,140.0,187.0
B09SGNCGFK,2022-07-13,Large Appliances,245.0,140.0
B09SGNCGFK,2022-07-14,Large Appliances,381.0,245.0
B09SGNCGFK,2022-07-15,Large Appliances,364.0,381.0
B09SGNCGFK,2022-07-16,Large Appliances,277.0,364.0
B09SGNCGFK,2022-07-17,Large Appliances,280.0,277.0
B09SGNCGFK,2022-07-18,Large Appliances,242.0,280.0
B09SGNCGFK,2022-07-19,Large Appliances,267.0,242.0
B09SGNCGFK,2022-07-20,Large Appliances,340.0,267.0
B09SGNCGFK,2022-07-21,Large Appliances,430.0,340.0
B09SGNCGFK,2022-07-22,Large Appliances,393.0,430.0
B09SGNCGFK,2022-07-23,Large Appliances,206.0,393.0
B09SGNCGFK,2022-07-24,Large Appliances,126.0,206.0
B09SGNCGFK,2022-07-25,Large Appliances,166.0,126.0
B09SGNCGFK,2022-07-26,Large Appliances,250.0,166.0
B09SGNCGFK,2022-07-27,Large Appliances,320.0,250.0
B09SGNCGFK,2022-07-28,Large Appliances,300.0,320.0
B09SGNCGFK,2022-07-29,Large Appliances,405.0,300.0
B09SGNCGFK,2022-07-30,Large Appliances,306.0,405.0
B09SGNCGFK,2022-07-31,Large Appliances,322.0,306.0
B09SGNCGFK,2022-08-01,Large Appliances,590.0,322.0
B09SGNCGFK,2022-08-02,Large Appliances,763.0,590.0
B09SGNCGFK,2022-08-03,Large Appliances,408.0,763.0
B09SGNCGFK,2022-08-04,Large Appliances,284.0,408.0
B09SGN2N8P,2022-07-01,Home & Kitchen,33943.0,
B09SGN2N8P,2022-07-02,Home & Kitchen,69947.0,33943.0
B09SGN2N8P,2022-07-03,Home & Kitchen,49890.0,69947.0
B09SGN2N8P,2022-07-04,Home & Kitchen,38013.0,49890.0
B09SGN2N8P,2022-07-05,Home & Kitchen,34906.0,38013.0
B09SGN2N8P,2022-07-06,Home & Kitchen,49079.0,34906.0
B09SGN2N8P,2022-07-07,Home & Kitchen,85802.0,49079.0
B09SGN2N8P,2022-07-08,Home & Kitchen,51459.0,85802.0
B09SGN2N8P,2022-07-09,Home & Kitchen,30273.0,51459.0
B09SGN2N8P,2022-07-10,Home & Kitchen,52550.0,30273.0
B09SGN2N8P,2022-07-11,Home & Kitchen,31726.0,52550.0
B09SGN2N8P,2022-07-13,Home & Kitchen,19234.0,31726.0
B09SGN2N8P,2022-07-14,Home & Kitchen,25478.0,19234.0
B09SGN2N8P,2022-07-15,Home & Kitchen,20666.0,25478.0
B09SGN2N8P,2022-07-16,Home & Kitchen,30543.0,20666.0
B09SGN2N8P,2022-07-17,Home & Kitchen,10714.0,30543.0
B09SGN2N8P,2022-07-18,Home & Kitchen,28508.0,10714.0
B09SGN2N8P,2022-07-19,Home & Kitchen,17090.0,28508.0
B09SGN2N8P,2022-07-20,Home & Kitchen,13544.0,17090.0
B09SGN2N8P,2022-07-21,Home & Kitchen,24582.0,13544.0
B09SGN2N8P,2022-07-22,Home & Kitchen,29423.0,24582.0
B09SGN2N8P,2022-07-23,Home & Kitchen,17993.0,29423.0
B09SGN2N8P,2022-07-24,Home & Kitchen,13309.0,17993.0
B09SGN2N8P,2022-07-25,Home & Kitchen,9920.0,13309.0
B09SGN2N8P,2022-07-26,Home & Kitchen,17771.0,9920.0
B09SGN2N8P,2022-07-27,Home & Kitchen,35812.0,17771.0
B09SGN2N8P,2022-07-28,Home & Kitchen,53244.0,35812.0
B09SGN2N8P,2022-07-29,Home & Kitchen,51332.0,53244.0
B09SGN2N8P,2022-07-30,Home & Kitchen,78378.0,51332.0
B09SGN2N8P,2022-08-01,Home & Kitchen,19270.0,78378.0
B09SGN2N8P,2022-08-02,Home & Kitchen,37413.0,19270.0
B09SGN2N8P,2022-08-03,Home & Kitchen,59219.0,37413.0
B09SGN2N8P,2022-08-04,Home & Kitchen,60477.0,59219.0
B09SGN2N8P,2022-07-01,Air Conditioners,81.0,
B09SGN2N8P,2022-07-02,Air Conditioners,132.0,81.0
B09SGN2N8P,2022-07-03,Air Conditioners,98.0,132.0
B09SGN2N8P,2022-07-04,Air Conditioners,92.0,98.0
