ASIN,String,Rating,Frequency,Marketplace
TLCG8WZFHRA58QNM,cooling,5,1,FLIPKART
TLCG8WZFHRA58QNM,cooling 1st,5,1,FLIPKART
TLCG8WZFHRA58QNM,1st,5,1,FLIPKART
TLCG8WZFHRA58QNM,1st apply,5,1,FLIPKART
TLCG8WZFHRA58QNM,apply,5,1,FLIPKART
TLCG8WZFHRA58QNM,apply 2nd,5,1,FLIPKART
TLCG8WZFHRA58QNM,2nd,5,1,FLIPKART
TLCG8WZFHRA58QNM,2nd sweat,5,1,FLIPKART
TLCG8WZFHRA58QNM,sweat,5,1,FLIPKART
TLCG8WZFHRA58QNM,sweat ...,5,1,FLIPKART
TLCG8WZFHRA58QNM,...,5,2,FLIPKART
TLCG8WZFHRA58QNM,cool,5,2,FLIPKART
TLCG8WZFHRA58QNM,brilliant,5,2,FLIPKART
TLCG8WZFHRA58QNM,wonderful,5,2,FLIPKART
TLCG8WZFHRA58QNM,super,5,1,FLIPKART
TLCG8WZFHRA58QNM,super quality,5,1,FLIPKART
TLCG8WZFHRA58QNM,quality product,5,1,FLIPKART
TLCG8WZFHRA58QNM,product,5,2,FLIPKART
TLCG8WZFHRA58QNM,worthless,1,4,FLIPKART
TLCG8WZFHRA58QNM,worst,1,1,FLIPKART
TLCG8WZFHRA58QNM,worst product,1,1,FLIPKART
TLCG8WZFHRA58QNM,product,1,2,FLIPKART
TLCG8WZFHRA58QNM,product received,1,1,FLIPKART
TLCG8WZFHRA58QNM,received,1,1,FLIPKART
TLCG8WZFHRA58QNM,received flipkart,1,1,FLIPKART
TLCG8WZFHRA58QNM,flipkart,1,1,FLIPKART
TLCG8WZFHRA58QNM,flipkart also,1,1,FLIPKART
TLCG8WZFHRA58QNM,also,1,1,FLIPKART
TLCG8WZFHRA58QNM,also rate,1,1,FLIPKART
TLCG8WZFHRA58QNM,rate,1,1,FLIPKART
TLCG8WZFHRA58QNM,rate high,1,1,FLIPKART
TLCG8WZFHRA58QNM,high,1,1,FLIPKART
TLCG8WZFHRA58QNM,high mrp,1,1,FLIPKART
TLCG8WZFHRA58QNM,mrp,1,2,FLIPKART
TLCG8WZFHRA58QNM,bad,1,1,FLIPKART
TLCG8WZFHRA58QNM,bad product,1,1,FLIPKART
TLCG8WZFHRA58QNM,product waste,1,1,FLIPKART
TLCG8WZFHRA58QNM,waste,1,1,FLIPKART
TLCG8WZFHRA58QNM,waste money,1,1,FLIPKART
TLCG8WZFHRA58QNM,money,1,2,FLIPKART
TLCGB9Q2BYTGR2WR,meet,1,1,FLIPKART
TLCGB9Q2BYTGR2WR,meet expectation,1,1,FLIPKART
TLCGB9Q2BYTGR2WR,expectation,1,2,FLIPKART
TLCGB9Q2BYTGR2WR,like,1,1,FLIPKART
TLCGB9Q2BYTGR2WR,like white,1,1,FLIPKART
